Date,Note,Amount,Cash Flow,Category,Month,Day,Year
2016-08-09,cold coffee,30.0,Expense,Food & Beverage,8,9,2016
2016-08-09,bread,20.0,Expense,Food & Beverage,8,9,2016
2016-07-09,1 dozen,72.0,Expense,Food & Beverage,7,9,2016
2016-06-09,Place 6 to Place 2,598.5,Expense,Transport,6,9,2016
2016-01-09,Place 2 to mum,750.0,Expense,Transport,1,9,2016
2016-08-29,Ganesh idol,361.0,Expense,Family & Gifts,8,29,2016
2016-08-29,boric powder,40.0,Expense,Household,8,29,2016
2016-08-29,lizol,98.0,Expense,Household,8,29,2016
2016-08-24,rakshabandhan ovalni ,500.0,Expense,Family & Gifts,8,24,2016
2016-08-22,rakshabandhan ovalni ,500.0,Expense,Family & Gifts,8,22,2016
2016-08-21,earphones,100.0,Expense,Other,8,21,2016
2016-08-14,pens,5.0,Expense,Other,8,14,2016
2016-08-14,hair cut,100.0,Expense,Health & Grooming,8,14,2016
2016-11-08,Life Insurance,11286.0,Expense,Investments,11,8,2016
2016-07-08,PET Psychology,750.0,Expense,Family & Gifts,7,8,2016
2016-04-08,ipad cover,260.0,Expense,Family & Gifts,4,8,2016
2016-07-31,frame for specs,250.0,Expense,Other,7,31,2016
2016-07-20,Mobile Service Provider recharge 365 days,2599.0,Expense,Subscriptions & Utilities,7,20,2016
2016-07-13,citrizen + crocine,10.0,Expense,Health & Grooming,7,13,2016
2016-12-07,Mutual fund C,1000.0,Expense,Investments,12,7,2016
2016-07-07,Mutual fund B,1000.0,Expense,Investments,7,7,2016
2016-05-07,Mutual fund A,1000.0,Expense,Investments,5,7,2016
2016-01-07,Family Mobile Service Provider recharge,2599.0,Expense,Family & Gifts,1,7,2016
2016-06-30,pan card application,106.9,Expense,Other,6,30,2016
2016-06-27,Chalisgaon to Baroda return,3200.0,Expense,Transport,6,27,2016
2016-06-23,Amazon prime subscription,995.0,Expense,Subscriptions & Utilities,6,23,2016
2016-06-22,Mobile Service Provider sim card porting,350.0,Expense,Subscriptions & Utilities,6,22,2016
2016-06-20,icecream,140.0,Expense,Food & Beverage,6,20,2016
2016-06-19,grocery,600.0,Expense,Food & Beverage,6,19,2016
2016-06-19,Family exam form,905.0,Expense,Family & Gifts,6,19,2016
2016-06-18,flour mill,38.0,Expense,Other,6,18,2016
2016-10-06,Mutual fund C,1000.0,Expense,Investments,10,6,2016
2016-07-06,Mutual fund B,1000.0,Expense,Investments,7,6,2016
2016-05-06,Mutual fund A,1000.0,Expense,Investments,5,6,2016
2016-05-06,biscuits + medicine,68.0,Expense,Food & Beverage,5,6,2016
2016-01-06,1 Jar,25.0,Expense,Food & Beverage,1,6,2016
2016-05-31,Permanent Residence to LB road,50.0,Expense,Transport,5,31,2016
2016-05-29,sanitary napkins+chocolates+Maggie+khajoor,504.0,Expense,Food & Beverage,5,29,2016
2016-05-22,hair cut+shaving,120.0,Expense,Health & Grooming,5,22,2016
2016-05-22,Permanent Residence to nearby hospital,40.0,Expense,Transport,5,22,2016
2016-05-19,agarbatti + icecream pack,180.0,Expense,Food & Beverage,5,19,2016
2016-05-17,Life Insurance,11286.0,Expense,Investments,5,17,2016
2016-05-17,Aadhar mobile number and email id updated,100.0,Expense,Other,5,17,2016
2016-10-05,Mutual fund C,1000.0,Expense,Investments,10,5,2016
2016-07-05,Mutual fund B,1000.0,Expense,Investments,7,5,2016
2016-05-05,Mutual fund A,1000.0,Expense,Investments,5,5,2016
2016-02-05,flour mill,25.0,Expense,Other,2,5,2016
2016-04-28,subscription,299.0,Expense,Subscriptions & Utilities,4,28,2016
2016-04-26,dettol handwash + khari + toast + goodday,259.0,Expense,Food & Beverage,4,26,2016
2016-04-24,kindle unlimited,169.0,Expense,Subscriptions & Utilities,4,24,2016
2016-04-16,sensodyne toothbrush,50.0,Expense,Household,4,16,2016
2016-12-04,Mutual fund C,1000.0,Expense,Investments,12,4,2016
2016-07-04,Mutual fund B,1000.0,Expense,Investments,7,4,2016
2016-05-04,Mutual fund A,1000.0,Expense,Investments,5,4,2016
2016-03-04,subscription 1 yr,300.0,Expense,Subscriptions & Utilities,3,4,2016
2016-02-04,rasna orange,20.0,Expense,Food & Beverage,2,4,2016
2016-02-04,LB road to Permanent Residence,50.0,Expense,Transport,2,4,2016
2016-02-04,jeevan drop,30.0,Expense,Other,2,4,2016
2016-03-29,owalni,100.0,Expense,Other,3,29,2016
2016-03-28,hit spray(99)+biscuits+mask,159.0,Expense,Other,3,28,2016
2016-03-22,kindle unlimited,169.0,Expense,Subscriptions & Utilities,3,22,2016
2016-03-20,sambhar masala,35.0,Expense,Food & Beverage,3,20,2016
2016-03-20,print out,5.0,Expense,Other,3,20,2016
2016-03-16,Ganesh murthi,80.0,Expense,Family & Gifts,3,16,2016
2016-03-15,Mobile Service Provider recharge wfh,251.0,Expense,Subscriptions & Utilities,3,15,2016
2016-11-03,cheese cubes(2)+ neutralite butter,60.0,Expense,Food & Beverage,11,3,2016
2016-11-03,watch repair,250.0,Expense,Other,11,3,2016
2016-11-03,Gel pens,20.0,Expense,Education,11,3,2016
2016-10-03,Mutual fund C,1000.0,Expense,Investments,10,3,2016
2016-08-03,Mutual fund B,1000.0,Expense,Investments,8,3,2016
2016-06-03,Mobile Service Provider recharge wfh,251.0,Expense,Subscriptions & Utilities,6,3,2016
2016-05-03,Mutual fund A,1000.0,Expense,Investments,5,3,2016
2016-02-28,biscuits,70.0,Expense,Food & Beverage,2,28,2016
2016-02-28,hair cut,100.0,Expense,Health & Grooming,2,28,2016
2016-02-28, pedhe,100.0,Expense,Food & Beverage,2,28,2016
2016-02-28,flour mill,11.0,Expense,Other,2,28,2016
2016-02-27,Mobile Service Provider recharge wfh,251.0,Expense,Subscriptions & Utilities,2,27,2016
2016-02-27,moscuito racket,250.0,Expense,Other,2,27,2016
2016-02-27, pedhe,50.0,Expense,Food & Beverage,2,27,2016
2016-02-24,audible subscription,199.0,Expense,Subscriptions & Utilities,2,24,2016
2016-02-22,5star (2)+munch(2),40.0,Expense,Food & Beverage,2,22,2016
2016-02-22,kindle unlimited,169.0,Expense,Subscriptions & Utilities,2,22,2016
2016-02-20,biscuits,85.0,Expense,Food & Beverage,2,20,2016
2016-02-14,bread (10)+Cadbury(10)+ cheese + myvaneese+pav bhaji masala,165.0,Expense,Food & Beverage,2,14,2016
2016-02-13,within city,40.0,Expense,Transport,2,13,2016
2016-02-13,hand gloves 4 pairs,80.0,Expense,Health & Grooming,2,13,2016
2016-10-02,Mutual fund C,1000.0,Expense,Investments,10,2,2016
2016-08-02,Mutual fund B,1000.0,Expense,Investments,8,2,2016
2016-08-02,Mobile Service Provider recharge wfh,251.0,Expense,Subscriptions & Utilities,8,2,2016
2016-05-02,Mutual fund A,1000.0,Expense,Investments,5,2,2016
2016-01-26,audible subscription,199.0,Expense,Subscriptions & Utilities,1,26,2016
2016-01-22,kindle unlimited,169.0,Expense,Subscriptions & Utilities,1,22,2016
2016-12-01,slippers,200.0,Expense,Shopping & Lifestyle,12,1,2016
2016-11-01,Mutual fund C,1000.0,Expense,Investments,11,1,2016
2016-10-01,chalk for ants,15.0,Expense,Household,10,1,2016
2016-09-01,Mobile Service Provider recharge wfh,251.0,Expense,Subscriptions & Utilities,9,1,2016
2016-08-01,laptop table,1994.0,Expense,Other,8,1,2016
2016-07-01,Mutual fund B,1000.0,Expense,Investments,7,1,2016
2016-05-01,Mutual fund A,1000.0,Expense,Investments,5,1,2016
2016-05-01,cake,350.0,Expense,Food & Beverage,5,1,2016
2016-05-01,grandparents to Permanent Residence,30.0,Expense,Transport,5,1,2016
2016-01-01,Everest pav bhaji masala,35.0,Expense,Food & Beverage,1,1,2016
2016-01-01,Amul butter 100gm(4 pcs),192.0,Expense,Food & Beverage,1,1,2016
2015-12-31,cake + balloon (150)+caps(50+40),540.0,Expense,Food & Beverage,12,31,2015
2015-12-30,cake advance,100.0,Expense,Food & Beverage,12,30,2015
2015-12-30,hair cut+shaving+dye+facial,2000.0,Expense,Health & Grooming,12,30,2015
2015-12-26,flour mill,28.0,Expense,Other,12,26,2015
2015-12-26,audible subscription,199.0,Expense,Other,12,26,2015
2015-12-25,sliper,270.0,Expense,Shopping & Lifestyle,12,25,2015
2015-12-25,dustbin bags,50.0,Expense,Household,12,25,2015
2015-12-21,kindle unlimited,169.0,Expense,Other,12,21,2015
2015-12-20,secret Santa - diary,465.0,Expense,Family & Gifts,12,20,2015
2015-12-19,hand sanitizer,220.0,Expense,Health & Grooming,12,19,2015
2015-12-19,eye drop maxmoist,235.0,Expense,Health & Grooming,12,19,2015
2015-12-12,within city,50.0,Expense,Transport,12,12,2015
2015-11-12,station to Permanent Residence,100.0,Expense,Transport,11,12,2015
2015-08-12,flour mill,28.0,Expense,Other,8,12,2015
2015-07-12,reliance mutual fund,1000.0,Expense,Investments,7,12,2015
2015-05-12,Cadbury 2 + chips 2,90.0,Expense,Food & Beverage,5,12,2015
2015-05-12,petrol,200.0,Expense,Other,5,12,2015
2015-05-12,ICICI prudential,1000.0,Expense,Investments,5,12,2015
2015-02-12,Kolhapuri chappal,325.0,Expense,Shopping & Lifestyle,2,12,2015
2015-01-12,roadstar black fishermen sandals,773.0,Expense,Shopping & Lifestyle,1,12,2015
2015-01-12,to Family,1024.0,Expense,Family & Gifts,1,12,2015
2015-11-27,egg roll,25.0,Expense,Food & Beverage,11,27,2015
2015-11-26,audible subscription,199.0,Expense,Other,11,26,2015
2015-11-21,Mobile Service Provider recharge wfh,251.0,Expense,Other,11,21,2015
2015-11-21,1 dozen,84.0,Expense,Food & Beverage,11,21,2015
2015-11-14,flowers (.5kg)+sweets (.25gm+10/-)+vegetables (1.5kg),310.0,Expense,Other,11,14,2015
2015-12-11,egg roll,25.0,Expense,Food & Beverage,12,11,2015
2015-10-11, mutual fund,1000.0,Expense,Investments,10,11,2015
2015-07-11,reliance mutual fund,1000.0,Expense,Investments,7,11,2015
2015-07-11,Mobile Service Provider recharge wfh,251.0,Expense,Other,7,11,2015
2015-05-11,ICICI prudential,1000.0,Expense,Investments,5,11,2015
2015-05-11,12 eggs,84.0,Expense,Food & Beverage,5,11,2015
2015-03-11,Permanent Residence to nearby  hospital,40.0,Expense,Transport,3,11,2015
2015-01-11,Locality V to Permanent Residence,70.0,Expense,Transport,1,11,2015
2015-10-31,water bottle + khari sing,70.0,Expense,Food & Beverage,10,31,2015
2015-10-31,b45 to Pandya bridge,71.0,Expense,Transport,10,31,2015
2015-10-31,sweats,250.0,Expense,Food & Beverage,10,31,2015
2015-10-31,face mask,150.0,Expense,Health & Grooming,10,31,2015
2015-10-31,golden circle to b45,180.0,Expense,Transport,10,31,2015
2015-10-30,hair cut,50.0,Expense,Health & Grooming,10,30,2015
2015-10-30,Permanent Residence to kacheri,30.0,Expense,Transport,10,30,2015
2015-10-29,redbus - brc to Place 2,665.0,Expense,Transport,10,29,2015
2015-10-28,to Family,1000.0,Expense,Family & Gifts,10,28,2015
2015-10-28,Place 2 to brc travels,660.0,Expense,Transport,10,28,2015
2015-10-27,audible subscription,199.0,Expense,Other,10,27,2015
2015-10-25,Sapat Parivar Tea half kg,240.0,Expense,Household,10,25,2015
2015-10-24,plumber,100.0,Expense,Household,10,24,2015
2015-10-23,mandir to hospital,20.0,Expense,Transport,10,23,2015
2015-10-23,hanger clips,40.0,Expense,Other,10,23,2015
2015-10-22,Mobile Service Provider recharge wfh,251.0,Expense,Other,10,22,2015
2015-10-21,toll+petrol,500.0,Expense,Other,10,21,2015
2015-10-18,belt + socs,1479.0,Expense,Shopping & Lifestyle,10,18,2015
2015-10-18,Ola - Place 1 to Place 5 to and fro,803.0,Expense,Transport,10,18,2015
2015-10-10, mutual fund,1000.0,Expense,Investments,10,10,2015
2015-07-10,reliance mutual fund,1000.0,Expense,Investments,7,10,2015
2015-07-10,kindle + gift wrap,8029.0,Expense,Family & Gifts,7,10,2015
2015-05-10,ICICI prudential,1000.0,Expense,Investments,5,10,2015
2015-02-10,cold coffee,420.0,Expense,Food & Beverage,2,10,2015
2015-09-30,phone cover,100.0,Expense,Other,9,30,2015
2015-09-28,Mobile Service Provider sim card,350.0,Expense,Other,9,28,2015
2015-09-28,6 pairs of use and throw gloves,120.0,Expense,Health & Grooming,9,28,2015
2015-09-28,2 n95 masks,300.0,Expense,Health & Grooming,9,28,2015
2015-09-27,audible subscription,199.0,Expense,Other,9,27,2015
2015-09-26,shoe polish,30.0,Expense,Other,9,26,2015
2015-09-21,Mobile Service Provider fi router,2099.0,Expense,Other,9,21,2015
2015-11-09,chicken lollypop + biryani,379.0,Expense,Food & Beverage,11,9,2015
2015-10-09, mutual fund,1000.0,Expense,Investments,10,9,2015
2015-07-09,reliance mutual fund,1000.0,Expense,Investments,7,9,2015
2015-05-09,ICICI prudential,1000.0,Expense,Investments,5,9,2015
2015-08-31,Screw driver kit,287.0,Expense,Other,8,31,2015
2015-08-30,all out refill,72.0,Expense,Other,8,30,2015
2015-08-28,audible subscription,199.0,Expense,Other,8,28,2015
2015-08-14,mixer Philips 7756,3499.0,Expense,Household,8,14,2015
2015-08-13,internet renewal (3 months pack),1450.0,Expense,Other,8,13,2015
2015-10-08, mutual fund,1000.0,Expense,Investments,10,8,2015
2015-07-08,reliance mutual fund,1000.0,Expense,Investments,7,8,2015
2015-05-08,ICICI prudential,1000.0,Expense,Investments,5,8,2015
2015-07-29,audible subscription,199.0,Expense,Other,7,29,2015
2015-07-19,Mobile Service Provider recharge 365 days,2599.0,Expense,Other,7,19,2015
2015-10-07, mutual fund,1000.0,Expense,Investments,10,7,2015
2015-09-07,earphones,459.0,Expense,Other,9,7,2015
2015-07-07,reliance mutual fund,1000.0,Expense,Investments,7,7,2015
2015-06-07,ICICI prudential,1000.0,Expense,Investments,6,7,2015
2015-02-07,splitwise settlement,312.0,Expense,Other,2,7,2015
2015-06-29,Amazon prime,199.0,Expense,Other,6,29,2015
2015-06-23,Amazon prime,999.0,Expense,Other,6,23,2015
2015-10-06, mutual fund,1000.0,Expense,Investments,10,6,2015
2015-10-06,Tambola,50.0,Expense,Other,10,6,2015
2015-08-06,reliance mutual fund,1000.0,Expense,Investments,8,6,2015
2015-05-06,ICICI prudential,1000.0,Expense,Investments,5,6,2015
2015-05-31,electricity bill,2671.0,Expense,Household,5,31,2015
2015-05-17,BR to mumbai,6000.0,Expense,Transport,5,17,2015
2015-05-16,splitwise settlement,607.0,Expense,Other,5,16,2015
2015-05-16,bananas 1 kg,20.0,Expense,Food & Beverage,5,16,2015
2015-05-16,milk half shakti,26.0,Expense,Food & Beverage,5,16,2015
2015-05-15,milk half shakti,26.0,Expense,Food & Beverage,5,15,2015
2015-05-14,internet renewal (3 months pack),1450.0,Expense,Other,5,14,2015
2015-05-13,N95 mask,250.0,Expense,Health & Grooming,5,13,2015
2015-05-13,milk half shakti,26.0,Expense,Food & Beverage,5,13,2015
2015-12-05,milk half shakti,26.0,Expense,Food & Beverage,12,5,2015
2015-11-05, mutual fund,1000.0,Expense,Investments,11,5,2015
2015-11-05,onions,20.0,Expense,Food & Beverage,11,5,2015
2015-11-05,milk half shakti,26.0,Expense,Food & Beverage,11,5,2015
2015-10-05,sensodyne rapid fire,160.0,Expense,Household,10,5,2015
2015-09-05,hand sanitizer + surgical gloves,290.0,Expense,Health & Grooming,9,5,2015
2015-09-05,milk half shakti,52.0,Expense,Food & Beverage,9,5,2015
2015-09-05,gobi,20.0,Expense,Food & Beverage,9,5,2015
2015-08-05,milk half shakti,26.0,Expense,Food & Beverage,8,5,2015
2015-07-05,reliance mutual fund,1000.0,Expense,Investments,7,5,2015
2015-06-05,Limcee+,70.0,Expense,Health & Grooming,6,5,2015
2015-05-05,ICICI prudential,1000.0,Expense,Investments,5,5,2015
2015-05-05,methi + palak,100.0,Expense,Food & Beverage,5,5,2015
2015-05-05,milk half shakti,26.0,Expense,Food & Beverage,5,5,2015
2015-03-05,April -May 10k contribution,20000.0,Expense,Investments,3,5,2015
2015-02-05,milk half shakti,28.0,Expense,Food & Beverage,2,5,2015
2015-01-05,dahi,20.0,Expense,Food & Beverage,1,5,2015
2015-04-28,milk half gold,28.0,Expense,Food & Beverage,4,28,2015
2015-04-26,stationary (drawing book + black sketch pen),59.0,Expense,Other,4,26,2015
2015-04-26,eggs + bread,110.0,Expense,Food & Beverage,4,26,2015
2015-04-26,srikhand,114.0,Expense,Food & Beverage,4,26,2015
2015-04-24,snacks + veggie,420.0,Expense,Food & Beverage,4,24,2015
2015-04-23,milk half gold,56.0,Expense,Food & Beverage,4,23,2015
2015-04-18,hair oil,180.0,Expense,Other,4,18,2015
2015-04-18,snacks,324.0,Expense,Food & Beverage,4,18,2015
2015-04-14,covid19 donation to PM fund,500.0,Expense,Other,4,14,2015
2015-04-13, mutual fund,1000.0,Expense,Investments,4,13,2015
2015-07-04,reliance mutual fund,1000.0,Expense,Investments,7,4,2015
2015-06-04,ICICI prudential,1000.0,Expense,Investments,6,4,2015
2015-04-04,cleaning drainage,300.0,Expense,Other,4,4,2015
2015-01-04,toothbrush + biscuits,50.0,Expense,Food & Beverage,1,4,2015
2015-03-29,kala hit,269.0,Expense,Health & Grooming,3,29,2015
2015-03-23,refilling,20.0,Expense,Household,3,23,2015
2015-03-20,dry cleaning,100.0,Expense,Shopping & Lifestyle,3,20,2015
2015-03-20,dentist check-up,3700.0,Expense,Health & Grooming,3,20,2015
2015-03-19,cooker ring,50.0,Expense,Household,3,19,2015
2015-03-18,samosa+tea+veg cheese grill sandwich,53.0,Expense,Food & Beverage,3,18,2015
2015-03-18,dal fry and chapati,25.0,Expense,Food & Beverage,3,18,2015
2015-03-18,aloo paratha,20.0,Expense,Food & Beverage,3,18,2015
2015-03-17,laptop repair,450.0,Expense,Other,3,17,2015
2015-03-16,dentist check-up,1000.0,Expense,Health & Grooming,3,16,2015
2015-03-15,altering,30.0,Expense,Shopping & Lifestyle,3,15,2015
2015-03-15,shakti + bread,36.0,Expense,Food & Beverage,3,15,2015
2015-03-15,cycle air pumping,5.0,Expense,Other,3,15,2015
2015-03-14,ironing,40.0,Expense,Shopping & Lifestyle,3,14,2015
2015-03-13,to office,10.0,Expense,Transport,3,13,2015
2015-12-03,root canal due,1900.0,Expense,Health & Grooming,12,3,2015
2015-10-03,train - ddr to brc cancellation charges,11.8,Expense,Transport,10,3,2015
2015-10-03, mutual fund,1000.0,Expense,Investments,10,3,2015
2015-10-03,train - brc to ddr cancellation charges,11.8,Expense,Transport,10,3,2015
2015-10-03,Place 0 to Bandra,20.0,Expense,Transport,10,3,2015
2015-10-03,Current Residence to Place 0,10.0,Expense,Transport,10,3,2015
2015-10-03,Bandra to Bandra terminus,20.0,Expense,Transport,10,3,2015
2015-09-03,Amazon prime,129.0,Expense,Other,9,3,2015
2015-09-03,print out,6.0,Expense,Other,9,3,2015
2015-07-03,reliance mutual fund,1000.0,Expense,Investments,7,3,2015
2015-06-03,B45 to brc,10.0,Expense,Transport,6,3,2015
2015-06-03,orange juice,25.0,Expense,Food & Beverage,6,3,2015
2015-06-03,to office,10.0,Expense,Transport,6,3,2015
2015-05-03,ICICI prudential,1000.0,Expense,Investments,5,3,2015
2015-04-03,mosambi juice,25.0,Expense,Food & Beverage,4,3,2015
2015-03-03,water jar,108.0,Expense,Household,3,3,2015
2015-03-03,painkillers,82.0,Expense,Health & Grooming,3,3,2015
2015-03-03,root canal advance,3000.0,Expense,Health & Grooming,3,3,2015
2015-02-03,painkillers,226.0,Expense,Health & Grooming,2,3,2015
2015-02-03,dentist check-up,300.0,Expense,Health & Grooming,2,3,2015
2015-02-03,canteen lunch,25.0,Expense,Food & Beverage,2,3,2015
2015-02-03,to office,10.0,Expense,Transport,2,3,2015
2015-02-03,2 uttapam,40.0,Expense,Food & Beverage,2,3,2015
2015-01-03,bananas,20.0,Expense,Food & Beverage,1,3,2015
2015-01-03,At restaurant,80.0,Expense,Food & Beverage,1,3,2015
2015-01-03,chicken manchow soup,88.0,Expense,Food & Beverage,1,3,2015
2015-02-28,chicken thali,55.0,Expense,Food & Beverage,2,28,2015
2015-02-26,office to vasna road,60.0,Expense,Transport,2,26,2015
2015-02-26,eggs,30.0,Expense,Food & Beverage,2,26,2015
2015-02-24,vegetable,160.0,Expense,Food & Beverage,2,24,2015
2015-02-24,ola auto - BRC to b45,66.0,Expense,Transport,2,24,2015
2015-02-23,Bandra to Bandra terminus,20.0,Expense,Transport,2,23,2015
2015-02-23,Place 0 to Bandra,20.0,Expense,Transport,2,23,2015
2015-02-23,shoe polish,20.0,Expense,Shopping & Lifestyle,2,23,2015
2015-02-23,to and fro Mum to BRC,526.0,Expense,Transport,2,23,2015
2015-02-23,splitwise settlement,4118.0,Expense,Other,2,23,2015
2015-02-19,face mask,45.0,Expense,Health & Grooming,2,19,2015
2015-02-19,koflet,34.0,Expense,Health & Grooming,2,19,2015
2015-02-19,milk 1lit ,60.0,Expense,Food & Beverage,2,19,2015
2015-02-17,dinner,227.0,Expense,Food & Beverage,2,17,2015
2015-02-16,kaju katli 250gm,249.0,Expense,Food & Beverage,2,16,2015
2015-02-16,local - Place 0 to Place 5 return,30.0,Expense,Transport,2,16,2015
2015-02-15,mixer repair,250.0,Expense,Household,2,15,2015
2015-02-15,Internet renewal,500.0,Expense,Other,2,15,2015
2015-02-15,pani puri,20.0,Expense,Food & Beverage,2,15,2015
2015-02-15,local - vadala road to Place 0,15.0,Expense,Transport,2,15,2015
2015-02-15,taxi - dadar to vadala road,34.0,Expense,Transport,2,15,2015
2015-02-15,tea,20.0,Expense,Food & Beverage,2,15,2015
2015-02-15,bread,15.0,Expense,Food & Beverage,2,15,2015
2015-02-13,chana chat + tea,21.0,Expense,Food & Beverage,2,13,2015
2015-02-13,milk half shakti,27.0,Expense,Food & Beverage,2,13,2015
2015-12-02,Kurkure,10.0,Expense,Food & Beverage,12,2,2015
2015-12-02,tea,12.0,Expense,Food & Beverage,12,2,2015
2015-12-02,tea,10.0,Expense,Food & Beverage,12,2,2015
2015-11-02,paneer 150 gm,54.0,Expense,Food & Beverage,11,2,2015
2015-11-02,bread pakoda + tea,26.0,Expense,Food & Beverage,11,2,2015
2015-10-02,grocery,60.0,Expense,Food & Beverage,10,2,2015
2015-10-02,tea + kachuri,18.0,Expense,Food & Beverage,10,2,2015
2015-10-02,tea,6.0,Expense,Food & Beverage,10,2,2015
2015-09-02,paneer,35.0,Expense,Food & Beverage,9,2,2015
2015-09-02,farsan + khari sing,150.0,Expense,Food & Beverage,9,2,2015
2015-09-02,train - brc to mmct,176.0,Expense,Transport,9,2,2015
2015-08-02,egg fried rice,86.0,Expense,Food & Beverage,8,2,2015
2015-08-02,deo and amul milk,371.0,Expense,Other,8,2,2015
2015-08-02,Internet renewal,3400.0,Expense,Other,8,2,2015
2015-08-02,tea + biscuits,30.0,Expense,Food & Beverage,8,2,2015
2015-07-02,tea,6.0,Expense,Food & Beverage,7,2,2015
2015-05-02,water jar,375.0,Expense,Food & Beverage,5,2,2015
2015-05-02,bhel,40.0,Expense,Food & Beverage,5,2,2015
2015-05-02,snacks,21.0,Expense,Food & Beverage,5,2,2015
2015-04-02,grocery,1178.0,Expense,Food & Beverage,4,2,2015
2015-04-02,tea,30.0,Expense,Food & Beverage,4,2,2015
2015-04-02,milk half shakti,26.0,Expense,Food & Beverage,4,2,2015
2015-03-02,12 eggs,70.0,Expense,Food & Beverage,3,2,2015
2015-03-02,tea,10.0,Expense,Food & Beverage,3,2,2015
2015-03-02,grocery,107.0,Expense,Food & Beverage,3,2,2015
2015-03-02,shoe repair,100.0,Expense,Other,3,2,2015
2015-03-02,chana chat + kachori,27.0,Expense,Food & Beverage,3,2,2015
2015-03-02,garbage collector,50.0,Expense,Other,3,2,2015
2015-02-02,Permanent Residence money transfer,10000.0,Expense,Other,2,2,2015
2015-02-02,milk half shakti,26.0,Expense,Food & Beverage,2,2,2015
2015-02-02,5 eggs,30.0,Expense,Food & Beverage,2,2,2015
2015-01-02,milk half shakti,26.0,Expense,Food & Beverage,1,2,2015
2015-01-02,electricity bill,784.0,Expense,Household,1,2,2015
2015-01-02,undergarments,248.0,Expense,Shopping & Lifestyle,1,2,2015
2015-01-31,bananas,20.0,Expense,Food & Beverage,1,31,2015
2015-01-31,bhindi,40.0,Expense,Food & Beverage,1,31,2015
2015-01-30,auto - Genda circle to b45,100.0,Expense,Transport,1,30,2015
2015-01-30,dinner treat,1004.0,Expense,Food & Beverage,1,30,2015
2015-01-29,milk half shakti,26.0,Expense,Food & Beverage,1,29,2015
2015-01-29,good day biscuits,38.0,Expense,Food & Beverage,1,29,2015
2015-01-29,samosa,15.0,Expense,Food & Beverage,1,29,2015
2015-01-27,chana chat,15.0,Expense,Food & Beverage,1,27,2015
2015-01-27,tea,30.0,Expense,Food & Beverage,1,27,2015
2015-01-26,milk half shakti,26.0,Expense,Food & Beverage,1,26,2015
2015-01-26,paav,30.0,Expense,Food & Beverage,1,26,2015
2015-01-26,grocery,311.0,Expense,Food & Beverage,1,26,2015
2015-01-25,hair cut,60.0,Expense,Health & Grooming,1,25,2015
2015-01-24,tea,30.0,Expense,Food & Beverage,1,24,2015
2015-01-22,tea,20.0,Expense,Food & Beverage,1,22,2015
2015-01-22,snacks,33.0,Expense,Food & Beverage,1,22,2015
2015-01-21,grocery,120.0,Expense,Food & Beverage,1,21,2015
2015-01-21,broom,60.0,Expense,Household,1,21,2015
2015-01-21,samosa + 2 tea,27.0,Expense,Food & Beverage,1,21,2015
2015-01-21,train - bdts to brc,264.0,Expense,Transport,1,21,2015
2015-01-21,train - brc to mmct,138.0,Expense,Transport,1,21,2015
2015-01-21,milk half gold,28.0,Expense,Food & Beverage,1,21,2015
2015-01-21,shev,50.0,Expense,Food & Beverage,1,21,2015
2015-01-20,srikhand,65.0,Expense,Food & Beverage,1,20,2015
2015-01-19,milk half gold,29.0,Expense,Food & Beverage,1,19,2015
2015-01-18,vegetable,60.0,Expense,Food & Beverage,1,18,2015
2015-01-18,tea,8.0,Expense,Food & Beverage,1,18,2015
2015-01-18,milk half gold,29.0,Expense,Food & Beverage,1,18,2015
2015-01-16,auto - GTR to hospital,30.0,Expense,Transport,1,16,2015
2015-01-16,auto - Alk to GTR,50.0,Expense,Transport,1,16,2015
2015-01-16,auto -  to race course,10.0,Expense,Transport,1,16,2015
2015-01-15,Ratri Bazar,155.0,Expense,Food & Beverage,1,15,2015
2015-01-15,auto - Amit nagar to b45,100.0,Expense,Transport,1,15,2015
2015-01-15,tea,10.0,Expense,Food & Beverage,1,15,2015
2015-01-14,3 bananas,13.0,Expense,Food & Beverage,1,14,2015
2015-01-14,Lunch - chicken fried rice + chicken soup,120.0,Expense,Food & Beverage,1,14,2015
2015-01-14,travels - Mumbai to brc,760.0,Expense,Transport,1,14,2015
2015-01-13,Internet renewal,500.0,Expense,Other,1,13,2015
2015-01-13,tea,10.0,Expense,Food & Beverage,1,13,2015
2015-12-01,bus - Chinchwad to kala,175.0,Expense,Transport,12,1,2015
2015-12-01,ola auto - to Chinchwad transport bus stop,61.0,Expense,Transport,12,1,2015
2015-11-01,shaving,50.0,Expense,Health & Grooming,11,1,2015
2015-11-01,ola auto - wakad to GG skies,170.0,Expense,Transport,11,1,2015
2015-10-01,auto -hospital to bridge,50.0,Expense,Transport,10,1,2015
2015-10-01,travels - brc to pune,650.0,Expense,Transport,10,1,2015
2015-10-01,garbage collector,50.0,Expense,Other,10,1,2015
2015-10-01,tea,20.0,Expense,Food & Beverage,10,1,2015
2015-09-01,sprout chat,20.0,Expense,Food & Beverage,9,1,2015
2015-09-01,participation fee - corporate cricket league,650.0,Expense,Other,9,1,2015
2015-08-01,tea+ bourbon,20.0,Expense,Food & Beverage,8,1,2015
2015-07-01,sprout chat+tea+guava drink,31.0,Expense,Food & Beverage,7,1,2015
